title,city,date,detailLink,,,,
Alcatel one touch k7043,Lahore,Yesterday,http://olx.com.pk/item/alcatel-one-touch-k7043-IDTLg1J.html#5e8b2f4f5a,,,,
Samsung Galaxy Core Prime SM-G360H,Lahore,Yesterday,http://olx.com.pk/item/samsung-galaxy-core-prime-sm-g360h-IDTLfSZ.html#5e8b2f4f5a,,,,
Motorolla Droid 926,Karachi,Yesterday,http://olx.com.pk/item/motorolla-droid-926-IDTL4DH.html#5e8b2f4f5a,,,,
Flexible Mobile Stand,Karachi,Yesterday,http://olx.com.pk/item/flexible-mobile-stand-IDTgcsf.html#5e8b2f4f5a,,,,
iphone 5 16 gb white factory unlocked with facetime,Lahore,Yesterday,http://olx.com.pk/item/iphone-5-16-gb-white-factory-unlocked-with-facetime-IDTLsDb.html#5e8b2f4f5a,,,,
title,city,date,detailLink,,,,
Note 3 book cover +built in chrome saver,Lahore,19-Dec,http://olx.com.pk/item/note-3-book-cover-built-in-chrome-saver-IDTImJD.html#1aa7118110,,,,
Andriod phone read full add.,Lahore,19-Dec,http://olx.com.pk/item/andriod-phone-read-full-add-IDTCAur.html#1aa7118110,,,,
Samsung duos available,Islamabad,19-Dec,http://olx.com.pk/item/samsung-duos-available-IDTDBUp.html#1aa7118110,,,,
SAMSUNG Corby with Complete Box,Rawalpindi,19-Dec,http://olx.com.pk/item/samsung-corby-with-complete-box-IDSbRtN.html#1aa7118110,,,,
Lg g3 NEW condition 32 GB 3 GB RAM,Karachi,19-Dec,http://olx.com.pk/item/lg-g3-new-condition-32-gb-3-gb-ram-IDTGqMw.html#1aa7118110,,,,
Bluetooth Speaker Model - B6 Great Sound by beats.,Karachi,19-Dec,http://olx.com.pk/item/bluetooth-speaker-model-b6-great-sound-by-beats-IDTDnxb.html#1aa7118110,,,,
Motorola photon sprint 4G HD,Karachi,19-Dec,http://olx.com.pk/item/motorola-photon-sprint-4g-hd-IDTqW61.html#1aa7118110,,,,
Samsung galaxy note 3,Karachi,19-Dec,http://olx.com.pk/item/samsung-galaxy-note-3-IDTDKHb.html#1aa7118110,,,,
Extra Battery Charger for Note 3,Quetta,19-Dec,http://olx.com.pk/item/extra-battery-charger-for-note-3-IDTHHUz.html#1aa7118110,,,,
htc desire 601 in 4g lte,Rawalpindi,19-Dec,http://olx.com.pk/item/htc-desire-601-in-4g-lte-IDTHfdt.html#1aa7118110,,,,
Google Cardboard,Lahore,19-Dec,http://olx.com.pk/item/google-cardboard-IDTHffP.html#1aa7118110,,,,
Samsung original hand free..,Gujrat,19-Dec,http://olx.com.pk/item/samsung-original-hand-free-IDTHfix.html#1aa7118110,,,,
Note 5 Mirror back and aluminium bumper,Sialkot,19-Dec,http://olx.com.pk/item/note-5-mirror-back-and-aluminium-bumper-IDTHfkH.html#1aa7118110,,,,
Q mobile linq L15 Good mobile and camera,Jhang Sadar,19-Dec,http://olx.com.pk/item/q-mobile-linq-l15-good-mobile-and-camera-IDTHfnW.html#1aa7118110,,,,
samsung galaxy s5 jelly back pouch and 2 other pouch and 1gold kara,Lahore,19-Dec,http://olx.com.pk/item/samsung-galaxy-s5-jelly-back-pouch-and-2-other-pouch-and-1gold-kara-IDTImjF.html#1aa7118110,,,,
Samsung Mobiles Battery,Islamabad,19-Dec,http://olx.com.pk/item/samsung-mobiles-battery-IDTAXxz.html#1aa7118110,,,,
Samsung Note 4 G910P,Karachi,19-Dec,http://olx.com.pk/item/samsung-note-4-g910p-IDTw7AF.html#1aa7118110,,,,
LG Nexus 5 D820,Karachi,19-Dec,http://olx.com.pk/item/lg-nexus-5-d820-IDTdDsB.html#1aa7118110,,,,
Samsung galaxy sgh 1997.,Karachi,19-Dec,http://olx.com.pk/item/samsung-galaxy-sgh-1997-IDTE555.html#1aa7118110,,,,
Mobile Earphone,Islamabad,19-Dec,http://olx.com.pk/item/mobile-earphone-IDTAXmZ.html#1aa7118110,,,,
Iphone 5s 16gb factory unlocked,Rawalpindi,19-Dec,http://olx.com.pk/item/iphone-5s-16gb-factory-unlocked-IDTuRtn.html#1aa7118110,,,,
Samsung Mobiles Charger,Islamabad,19-Dec,http://olx.com.pk/item/samsung-mobiles-charger-IDTAXzp.html#1aa7118110,,,,
htc mobile charger genuine,Karachi,19-Dec,http://olx.com.pk/item/htc-mobile-charger-genuine-IDTgtbh.html#1aa7118110,,,,
Samsung galaxy grand prime,Peshawar,19-Dec,http://olx.com.pk/item/samsung-galaxy-grand-prime-IDTEHHx.html#1aa7118110,,,,
"I require iphone 6 plus in good condition, should have min 32 GB",Rawalpindi,19-Dec,http://olx.com.pk/item/i-require-iphone-6-plus-in-good-condition-should-have-min-32-gb-IDTuyRT.html#1aa7118110,,,,
Xperia acro s water proof,Rawalpindi,19-Dec,http://olx.com.pk/item/xperia-acro-s-water-proof-IDTAEY5.html#1aa7118110,,,,
Samsung Galaxy J5 (Orignal),Karachi,19-Dec,http://olx.com.pk/item/samsung-galaxy-j5-orignal-IDTrvCH.html#1aa7118110,,,,
Blackberry q10 for sale.,Wah,19-Dec,http://olx.com.pk/item/blackberry-q10-for-sale-IDTGhJz.html#1aa7118110,,,,
13 mp cam and 8gp phone storig,Lahore,19-Dec,http://olx.com.pk/item/13-mp-cam-and-8gp-phone-storig-IDTHf3n.html#1aa7118110,,,,
Nokia Mobile Battery,Islamabad,19-Dec,http://olx.com.pk/item/nokia-mobile-battery-IDTAXrd.html#1aa7118110,,,,
iPhone 5. 16gb factory unlocked in good condition,Rawalpindi,19-Dec,http://olx.com.pk/item/iphone-5-16gb-factory-unlocked-in-good-condition-IDTwPcp.html#1aa7118110,,,,
Samsung Galaxy j5 (Orignal),Karachi,19-Dec,http://olx.com.pk/item/samsung-galaxy-j5-orignal-IDTv9n5.html#1aa7118110,,,,
QMobile Battery,Islamabad,19-Dec,http://olx.com.pk/item/qmobile-battery-IDTAXp1.html#1aa7118110,,,,
Apex Dual Core Dual Sim Tablet Pc (Bundle Offer),Karachi,19-Dec,http://olx.com.pk/item/apex-dual-core-dual-sim-tablet-pc-bundle-offer-IDTjSTW.html#1aa7118110,,,,
Zipper earphones,Lahore,19-Dec,http://olx.com.pk/item/zipper-earphones-IDTHew3.html#1aa7118110,,,,
"High quality tempered glass for samsung galaxy note3,4",Karachi,19-Dec,http://olx.com.pk/item/high-quality-tempered-glass-for-samsung-galaxy-note3-4-IDTjo13.html#1aa7118110,,,,
Black single sim,Lahore,19-Dec,http://olx.com.pk/item/black-single-sim-IDTvQDH.html#1aa7118110,,,,
samsung galaxy s4 orignal,Rahimyar Khan,19-Dec,http://olx.com.pk/item/samsung-galaxy-s4-orignal-IDTHksp.html#1aa7118110,,,,
Smart Watch Bluetooth 3.0,Karachi,19-Dec,http://olx.com.pk/item/smart-watch-bluetooth-3-0-IDTuZGZ.html#1aa7118110,,,,
title,city,date,detailLink,,,,
Best Than every Grand Tab LG-G Pad VK 10 A+ plus condition,Multan,19-Dec,http://olx.com.pk/item/best-than-every-grand-tab-lg-g-pad-vk-10-a-plus-condition-IDTnhdD.html#949ad4a819,,,,
samsung note 5 32gb 4gb dual sim,Lahore,19-Dec,http://olx.com.pk/item/samsung-note-5-32gb-4gb-dual-sim-IDTGPGH.html#949ad4a819,,,,
Amazing touch features Samsung Galaxy Note 8.0 Geniun Features,Multan,19-Dec,http://olx.com.pk/item/amazing-touch-features-samsung-galaxy-note-8-0-geniun-features-IDTndQl.html#949ad4a819,,,,
LG G2 f320 lash condition 4G supported,Lahore,19-Dec,http://olx.com.pk/item/lg-g2-f320-lash-condition-4g-supported-IDTIlAW.html#949ad4a819,,,,
Glaxy prime very Good condition 5 mp frount and 5 mp back camra .,Islamabad,19-Dec,http://olx.com.pk/item/glaxy-prime-very-good-condition-5-mp-frount-and-5-mp-back-camra-IDTHef3.html#949ad4a819,,,,
nokia 105 dabba charger handfree,Karachi,19-Dec,http://olx.com.pk/item/nokia-105-dabba-charger-handfree-IDTHefx.html#949ad4a819,,,,
Oppo smart phone r831k,Karachi,19-Dec,http://olx.com.pk/item/oppo-smart-phone-r831k-IDTHell.html#949ad4a819,,,,
Nokia asha 500 exchange,Jhang Sadar,19-Dec,http://olx.com.pk/item/nokia-asha-500-exchange-IDTqf0B.html#949ad4a819,,,,
LG Gpro2 350 lash Condition Original 100%,Lahore,19-Dec,http://olx.com.pk/item/lg-gpro2-350-lash-condition-original-100-IDTIlrL.html#949ad4a819,,,,
Apple iPhone 6 silver white,Islamabad,19-Dec,http://olx.com.pk/item/apple-iphone-6-silver-white-IDTyWNW.html#949ad4a819,,,,
Motorola Xt910 Only 7000,Karachi,19-Dec,http://olx.com.pk/item/motorola-xt910-only-7000-IDTIjtt.html#949ad4a819,,,,
Huawei Asend G 8 new Relase Gold 32GB,Karachi,19-Dec,http://olx.com.pk/item/huawei-asend-g-8-new-relase-gold-32gb-IDTGw1J.html#949ad4a819,,,,
Samsung S5600 Preston Original,Rawalpindi,19-Dec,http://olx.com.pk/item/samsung-s5600-preston-original-IDSEIew.html#949ad4a819,,,,
Brand New Apple iPad Mini 3 in Amazing Outclass condition,Rawalpindi,19-Dec,http://olx.com.pk/item/brand-new-apple-ipad-mini-3-in-amazing-outclass-condition-IDTwKhP.html#949ad4a819,,,,
Iphon 4s black oky total good condition 10/9,Faisalabad,19-Dec,http://olx.com.pk/item/iphon-4s-black-oky-total-good-condition-10-9-IDTIjbf.html#949ad4a819,,,,
Samsung gts7562 in blue colour full box 9/10 condition no fault goo,Islamabad,19-Dec,http://olx.com.pk/item/samsung-gts7562-in-blue-colour-full-box-9-10-condition-no-fault-goo-IDTIjp9.html#949ad4a819,,,,
Samsung s4 beautiful phone,Lahore,19-Dec,http://olx.com.pk/item/samsung-s4-beautiful-phone-IDTIizr.html#949ad4a819,,,,
Orignal.and every thing with,Bahawalpur,19-Dec,http://olx.com.pk/item/orignal-and-every-thing-with-IDTIiat.html#949ad4a819,,,,
Oppo R7 Plus just box open final price 37000,Lahore,19-Dec,http://olx.com.pk/item/oppo-r7-plus-just-box-open-final-price-37000-IDTHX35.html#949ad4a819,,,,
LG G3 460 cat6 lash Condition Original,Lahore,19-Dec,http://olx.com.pk/item/lg-g3-460-cat6-lash-condition-original-IDTIlp9.html#949ad4a819,,,,
Samsung Galaxy S2,Multan,19-Dec,http://olx.com.pk/item/samsung-galaxy-s2-IDTHdNJ.html#949ad4a819,,,,
Sony xperia m4 aqua (water and dust proof),Sialkot,19-Dec,http://olx.com.pk/item/sony-xperia-m4-aqua-water-and-dust-proof-IDTHdVP.html#949ad4a819,,,,
I need Sony SBH 52,Jhelum,19-Dec,http://olx.com.pk/item/i-need-sony-sbh-52-IDTHdYw.html#949ad4a819,,,,
Qmobile a2 classic,Lahore,19-Dec,http://olx.com.pk/item/qmobile-a2-classic-IDTHe8f.html#949ad4a819,,,,
nokia E72 in good condition,Rawalpindi,19-Dec,http://olx.com.pk/item/nokia-e72-in-good-condition-IDSEIs9.html#949ad4a819,,,,
Huawei Asend Mate S 32 GB Gold,Karachi,19-Dec,http://olx.com.pk/item/huawei-asend-mate-s-32-gb-gold-IDTGuMP.html#949ad4a819,,,,
M755E3 Tablet in Mint Condition,Karachi,19-Dec,http://olx.com.pk/item/m755e3-tablet-in-mint-condition-IDTEPit.html#949ad4a819,,,,
Dous 2.gt.i7582..orignal.(only sale),Karachi,19-Dec,http://olx.com.pk/item/dous-2-gt-i7582-orignal-only-sale-IDTIlcf.html#949ad4a819,,,,
Samsung S5 Model #G900F logo free 100% original,Karachi,19-Dec,http://olx.com.pk/item/samsung-s5-model-g900f-logo-free-100-original-IDTEznb.html#949ad4a819,,,,
Samsung core2 8/10 condition,Rawalpindi,19-Dec,http://olx.com.pk/item/samsung-core2-8-10-condition-IDTFaer.html#949ad4a819,,,,
My samsung galaxy garnd I 9082 orgnal 100%,Sargodha,19-Dec,http://olx.com.pk/item/my-samsung-galaxy-garnd-i-9082-orgnal-100-IDTGten.html#949ad4a819,,,,
Samsung gt i9082 for sale.,Lahore,19-Dec,http://olx.com.pk/item/samsung-gt-i9082-for-sale-IDTanbL.html#949ad4a819,,,,
Samsung Galaxy S5 Mint Condition lollypop upgraded,Karachi,19-Dec,http://olx.com.pk/item/samsung-galaxy-s5-mint-condition-lollypop-upgraded-IDTuZaL.html#949ad4a819,,,,
Lumia 800 nokia,Lahore,19-Dec,http://olx.com.pk/item/lumia-800-nokia-IDTHdzx.html#949ad4a819,,,,
Description Available in Negotiable Price,Bahawalnagar,19-Dec,http://olx.com.pk/item/description-available-in-negotiable-price-IDTHdDn.html#949ad4a819,,,,
Samsung galaxy core prime,Gujranwala,19-Dec,http://olx.com.pk/item/samsung-galaxy-core-prime-IDTHdDr.html#949ad4a819,,,,
Glaxy mega 9152,Lahore,19-Dec,http://olx.com.pk/item/glaxy-mega-9152-IDTHdFb.html#949ad4a819,,,,
"LG,F 180 L,Condition 9/10",Sheikhüpura,19-Dec,http://olx.com.pk/item/lg-f-180-l-condition-9-10-IDTHdHL.html#949ad4a819,,,,
LG GX310 lash Condition Original,Lahore,19-Dec,http://olx.com.pk/item/lg-gx310-lash-condition-original-IDTIl2t.html#949ad4a819,,,,
title,city,date,detailLink,,,,
HTC 8s an amazing phone,Karachi,19-Dec,http://olx.com.pk/item/htc-8s-an-amazing-phone-IDTnkrz.html#471b17868d,,,,
Iphone6 64gb fu silver xchange,Lahore,19-Dec,http://olx.com.pk/item/iphone6-64gb-fu-silver-xchange-IDTBnIw.html#471b17868d,,,,
Sky Vega Racer Corean,Lahore,19-Dec,http://olx.com.pk/item/sky-vega-racer-corean-IDTIjtp.html#471b17868d,,,,
I m selling my QMobile noirM90.excellent condition. No any problem,Karachi,19-Dec,http://olx.com.pk/item/i-m-selling-my-qmobile-noirm90-excellent-condition-no-any-problem-IDTIjMP.html#471b17868d,,,,
Q Mobile A 300 dabba pack,Karachi,19-Dec,http://olx.com.pk/item/q-mobile-a-300-dabba-pack-IDTIjPh.html#471b17868d,,,,
Samsung starpro,Karachi,19-Dec,http://olx.com.pk/item/samsung-starpro-IDTHdmH.html#471b17868d,,,,
i pad v good condation,Kohat,19-Dec,http://olx.com.pk/item/i-pad-v-good-condation-IDTHd1P.html#471b17868d,,,,
Htc one s in very cheep price,Khushab,19-Dec,http://olx.com.pk/item/htc-one-s-in-very-cheep-price-IDTHd3B.html#471b17868d,,,,
RITECH ABS Google Virtual Reality VR 3D Glasses Magic Box Private Thea,Quetta,19-Dec,http://olx.com.pk/item/ritech-abs-google-virtual-reality-vr-3d-glasses-magic-box-private-thea-IDTHd71.html#471b17868d,,,,
s4 i9505 condition lush lush 10::10 made bye samsung orignel,Islamabad,19-Dec,http://olx.com.pk/item/s4-i9505-condition-lush-lush-1010-made-bye-samsung-orignel-IDTHdaj.html#471b17868d,,,,
Want to sell sel,Lahore,19-Dec,http://olx.com.pk/item/want-to-sell-sel-IDTHdg9.html#471b17868d,,,,
Qmobile L7 1800 mah battery,Islamabad,19-Dec,http://olx.com.pk/item/qmobile-l7-1800-mah-battery-IDTHdlD.html#471b17868d,,,,
Nokia 210 Book Pouch,Lahore,19-Dec,http://olx.com.pk/item/nokia-210-book-pouch-IDTHdgT.html#471b17868d,,,,
LG GprO f240 Condition 9x10 Original 100%,Lahore,19-Dec,http://olx.com.pk/item/lg-gpro-f240-condition-9x10-original-100-IDTIkyz.html#471b17868d,,,,
HD covers(imported) for Xperia Z1 ..GET your xperia in style ..,Karachi,19-Dec,http://olx.com.pk/item/hd-coversimported-for-xperia-z1-get-your-xperia-in-style-IDTxqkZ.html#471b17868d,,,,
Samsung core prime,Lahore,19-Dec,http://olx.com.pk/item/samsung-core-prime-IDTHtQ7.html#471b17868d,,,,
Amazing Apple Mini Ipad Used 10/10 better than samsung tab,Islamabad,19-Dec,http://olx.com.pk/item/amazing-apple-mini-ipad-used-10-10-better-than-samsung-tab-IDSY4Ax.html#471b17868d,,,,
New Box Pack Lenovo A3300 HV Calling + 3G Better than Samsung Tablets,Rawalpindi,19-Dec,http://olx.com.pk/item/new-box-pack-lenovo-a3300-hv-calling-3g-better-than-samsung-tablets-IDTFhwr.html#471b17868d,,,,
Samsung Galaxy s3 210 condition 9x10,Lahore,19-Dec,http://olx.com.pk/item/samsung-galaxy-s3-210-condition-9x10-IDTIknJ.html#471b17868d,,,,
Nokia 1600 Black Casing,Faisalabad,19-Dec,http://olx.com.pk/item/nokia-1600-black-casing-IDTFGrX.html#471b17868d,,,,
"Motorola \Droid Razr m\"" in Excellent condition..""",Karachi,19-Dec,http://olx.com.pk/item/motorola-droid-razr-m-in-excellent-condition-IDT0Zcl.html#471b17868d,,,,
HD covers for HTC m8 get your phone in style ..with Imported Covers .,Karachi,19-Dec,http://olx.com.pk/item/hd-covers-for-htc-m8-get-your-phone-in-style-with-imported-covers-IDTxqdd.html#471b17868d,,,,
HTC one x sim jacket,Gujrat,19-Dec,http://olx.com.pk/item/htc-one-x-sim-jacket-IDSLEF9.html#471b17868d,,,,
Samsung s2 front camera + call sensor,Gujrat,19-Dec,http://olx.com.pk/item/samsung-s2-front-camera-call-sensor-IDTBXOX.html#471b17868d,,,,
Latest features Apple ipad Mini 2 better than samsung tab,Lahore,19-Dec,http://olx.com.pk/item/latest-features-apple-ipad-mini-2-better-than-samsung-tab-IDTFhkh.html#471b17868d,,,,
Perfect Package For 10 Days Samsung Galaxy Tab 2 7.0P3100 Owesome Look,Islamabad,19-Dec,http://olx.com.pk/item/perfect-package-for-10-days-samsung-galaxy-tab-2-7-0p3100-owesome-look-IDTji3b.html#471b17868d,,,,
Sky vega iron2 910 new Condition Original,Lahore,19-Dec,http://olx.com.pk/item/sky-vega-iron2-910-new-condition-original-IDTIk6N.html#471b17868d,,,,
Sony Xperia z1black in good condition,Multan,19-Dec,http://olx.com.pk/item/sony-xperia-z1black-in-good-condition-IDTv2FJ.html#471b17868d,,,,
Motrola xt912 front camera,Gujrat,19-Dec,http://olx.com.pk/item/motrola-xt912-front-camera-IDTBXSP.html#471b17868d,,,,
Samsung Galaxy tab 2 10 better than Apple ipad Original 10/10 From USA,Rawalpindi,19-Dec,http://olx.com.pk/item/samsung-galaxy-tab-2-10-better-than-apple-ipad-original-10-10-from-usa-IDTFhCD.html#471b17868d,,,,
Samsung note 4 brand new,Bahawalnagar,19-Dec,http://olx.com.pk/item/samsung-note-4-brand-new-IDTHcGF.html#471b17868d,,,,
Q Mobile A 36 with all accessories 100%genuine single hand use,Lahore,19-Dec,http://olx.com.pk/item/q-mobile-a-36-with-all-accessories-100-genuine-single-hand-use-IDTHcNf.html#471b17868d,,,,
Lg g pro f 240 optimus,Haripur,19-Dec,http://olx.com.pk/item/lg-g-pro-f-240-optimus-IDTHcVh.html#471b17868d,,,,
awsome opportunity to buy lg g flex 10/10,Islamabad,19-Dec,http://olx.com.pk/item/awsome-opportunity-to-buy-lg-g-flex-10-10-IDTHcIf.html#471b17868d,,,,
Nokia 1280 available. Just set,Islamabad,19-Dec,http://olx.com.pk/item/nokia-1280-available-just-set-IDTFVEl.html#471b17868d,,,,
LG. Optimus F160 Black Colour,Islamabad,19-Dec,http://olx.com.pk/item/lg-optimus-f160-black-colour-IDTzR9F.html#471b17868d,,,,
Lg note 2. Good condition.,Islamabad,19-Dec,http://olx.com.pk/item/lg-note-2-good-condition-IDTDvUn.html#471b17868d,,,,
Qmobile noir Z9,Lahore,19-Dec,http://olx.com.pk/item/qmobile-noir-z9-IDTeEvB.html#471b17868d,,,,
Iphone handfree box packed,Lahore,19-Dec,http://olx.com.pk/item/iphone-handfree-box-packed-IDTIiEB.html#471b17868d,,,,
title,city,date,detailLink,,,,
IPhone 5s gold...9/10 condition,Mianwali,19-Dec,http://olx.com.pk/item/iphone-5s-gold-9-10-condition-IDTqrXP.html#ef7ea113a3,,,,
Motorolla X912 droid,Karachi,19-Dec,http://olx.com.pk/item/motorolla-x912-droid-IDTIhM1.html#ef7ea113a3,,,,
samsung galaxy a3,Sargodha,19-Dec,http://olx.com.pk/item/samsung-galaxy-a3-IDTIgTZ.html#ef7ea113a3,,,,
Iphone 6 128 GB complete box,Rawalpindi,19-Dec,http://olx.com.pk/item/iphone-6-128-gb-complete-box-IDTbz0L.html#ef7ea113a3,,,,
Galaxy a5 New condition with box with untouched handfree nd charge,Karachi,19-Dec,http://olx.com.pk/item/galaxy-a5-new-condition-with-box-with-untouched-handfree-nd-charge-IDTIhiz.html#ef7ea113a3,,,,
Qmobile noir z3 with box,Karachi,19-Dec,http://olx.com.pk/item/qmobile-noir-z3-with-box-IDTGDKR.html#ef7ea113a3,,,,
3D Spirit VR Glasses,Rawalpindi,19-Dec,http://olx.com.pk/item/3d-spirit-vr-glasses-IDTHcaJ.html#ef7ea113a3,,,,
I am selling htc one x 16GB cmplet acceries,Karachi,19-Dec,http://olx.com.pk/item/i-am-selling-htc-one-x-16gb-cmplet-acceries-IDTHckx.html#ef7ea113a3,,,,
Gt 19070 ok condition,Faisalabad,19-Dec,http://olx.com.pk/item/gt-19070-ok-condition-IDTHclr.html#ef7ea113a3,,,,
3D Enlarged Screen for Mobile,Rawalpindi,19-Dec,http://olx.com.pk/item/3d-enlarged-screen-for-mobile-IDTHcnN.html#ef7ea113a3,,,,
Only serious buy.,Lahore,19-Dec,http://olx.com.pk/item/only-serious-buy-IDTHcsn.html#ef7ea113a3,,,,
Iphone 4 and LG lu6800,Lahore,19-Dec,http://olx.com.pk/item/iphone-4-and-lg-lu6800-IDTHcx3.html#ef7ea113a3,,,,
I wanna sell my noir a50 with gud condition and full box,Rawalpindi,19-Dec,http://olx.com.pk/item/i-wanna-sell-my-noir-a50-with-gud-condition-and-full-box-IDTHcAN.html#ef7ea113a3,,,,
"Mobile HTC, 1GB RAM,Dual Core.",Lahore,19-Dec,http://olx.com.pk/item/mobile-htc-1gb-ram-dual-core-IDTHcBZ.html#ef7ea113a3,,,,
G610s huawei in warrenty,Lahore,19-Dec,http://olx.com.pk/item/g610s-huawei-in-warrenty-IDTHcdF.html#ef7ea113a3,,,,
HTC one x back genuine camera is avalable,Gujrat,19-Dec,http://olx.com.pk/item/htc-one-x-back-genuine-camera-is-avalable-IDSLskd.html#ef7ea113a3,,,,
S2 board orignal i9100 not korean available now,Jhelum,19-Dec,http://olx.com.pk/item/s2-board-orignal-i9100-not-korean-available-now-IDSKxgw.html#ef7ea113a3,,,,
samsung galaxy s4 i9505 4G,Sahiwal,19-Dec,http://olx.com.pk/item/samsung-galaxy-s4-i9505-4g-IDTDGv7.html#ef7ea113a3,,,,
Mujay dead Sony Ericsson vivaz u5i lena h,Gujranwala,19-Dec,http://olx.com.pk/item/mujay-dead-sony-ericsson-vivaz-u5i-lena-h-IDSFzkx.html#ef7ea113a3,,,,
i10 with 8gb micro sd (No exchange),Karachi,19-Dec,http://olx.com.pk/item/i10-with-8gb-micro-sd-no-exchange-IDTHSsd.html#ef7ea113a3,,,,
Iphone 4s black colour,Peshawar,19-Dec,http://olx.com.pk/item/iphone-4s-black-colour-IDTHKXD.html#ef7ea113a3,,,,
Wired Selfie stick,Karachi,19-Dec,http://olx.com.pk/item/wired-selfie-stick-IDTFYTP.html#ef7ea113a3,,,,
lg g pro in wihtg color,Gujranwala,19-Dec,http://olx.com.pk/item/lg-g-pro-in-wihtg-color-IDTIjzn.html#ef7ea113a3,,,,
Qmobile A9 box with CD warranty card and booklet is available,Gujrat,19-Dec,http://olx.com.pk/item/qmobile-a9-box-with-cd-warranty-card-and-booklet-is-available-IDSQGHB.html#ef7ea113a3,,,,
Google Nexus 7 (Wifi only),Rawalpindi,19-Dec,http://olx.com.pk/item/google-nexus-7-wifi-only-IDTDAox.html#ef7ea113a3,,,,
Mobile Phone BlackBerry Bold 9000,Lahore,19-Dec,http://olx.com.pk/item/mobile-phone-blackberry-bold-9000-IDTvkRB.html#ef7ea113a3,,,,
Nokia Here X3/00,Islamabad,19-Dec,http://olx.com.pk/item/nokia-here-x3-00-IDTIjxF.html#ef7ea113a3,,,,
Samsung galaxy star with 8months warranty Rs6800,Islamabad,19-Dec,http://olx.com.pk/item/samsung-galaxy-star-with-8months-warranty-rs6800-IDSSgRP.html#ef7ea113a3,,,,
"Nokia X2-01, classic shine, good handset, for those who calls a",Mardan,19-Dec,http://olx.com.pk/item/nokia-x2-01-classic-shine-good-handset-for-those-who-calls-a-IDSFQZl.html#ef7ea113a3,,,,
"nokia N70, good handset",Mardan,19-Dec,http://olx.com.pk/item/nokia-n70-good-handset-IDSEprj.html#ef7ea113a3,,,,
Brand New Smart Watch,Karachi,19-Dec,http://olx.com.pk/item/brand-new-smart-watch-IDTHbQJ.html#ef7ea113a3,,,,
motherboard required,Faisalabad,19-Dec,http://olx.com.pk/item/motherboard-required-IDTHbVb.html#ef7ea113a3,,,,
Mobile q x90 for s,Islamabad,19-Dec,http://olx.com.pk/item/mobile-q-x90-for-s-IDTHc2J.html#ef7ea113a3,,,,
Melkco Leather Snap Cover for Samsung Galaxy Grand Prime - Black,Islamabad,19-Dec,http://olx.com.pk/item/melkco-leather-snap-cover-for-samsung-galaxy-grand-prime-black-IDTHc2X.html#ef7ea113a3,,,,
Lg e970 with box only,Karachi,19-Dec,http://olx.com.pk/item/lg-e970-with-box-only-IDTHSRw.html#ef7ea113a3,,,,
Lg g2 verizon .,Karachi,19-Dec,http://olx.com.pk/item/lg-g2-verizon-IDTIjwF.html#ef7ea113a3,,,,
Lg flex 2 imported cell 95% condition. No exchange,Lahore,19-Dec,http://olx.com.pk/item/lg-flex-2-imported-cell-95-condition-no-exchange-IDTIjkr.html#ef7ea113a3,,,,
Iphone 5s 64gb space gray Color,Rawalpindi,19-Dec,http://olx.com.pk/item/iphone-5s-64gb-space-gray-color-IDTHV2L.html#ef7ea113a3,,,,
Hand free Orginle motion pin Sony,Lahore,19-Dec,http://olx.com.pk/item/hand-free-orginle-motion-pin-sony-IDTIjm1.html#ef7ea113a3,,,,
title,city,date,detailLink,,,,
Nokia 1110i set only,Karachi,19-Dec,http://olx.com.pk/item/nokia-1110i-set-only-IDTFDYn.html#bd59999831,,,,
nokia 6100 not open,Islamabad,19-Dec,http://olx.com.pk/item/nokia-6100-not-open-IDTzsxb.html#bd59999831,,,,
HTC Rhyme S510b with Original HTC Dock and cover,Islamabad,19-Dec,http://olx.com.pk/item/htc-rhyme-s510b-with-original-htc-dock-and-cover-IDTHbJX.html#bd59999831,,,,
